ts_unix_ns,phase,kol_name,visibility,token_address,token_symbol,bnb_in_wei,gas_gwei,nonce,tx_hash,wallet_bnb,broadcast,limit_skip_reason
1779703356045082441,tiny,D,public,0xec58ef20733e410d601cab08e5adc769424f4444,,1000000000000000,1,184,0xdfdbab70eb1fc89885dfc0c45bd2b49c0d606c62cebc32dc6cb6f753131ee169,0.155468,true,
1779703425183305831,tiny,K,public,0x8ab4efe0c51af1cdf52169ab6db9f7d7c19a4444,,1000000000000000,1,185,0xd3bbf34f0b283ff244b4c48b2de5f7c2ec7f363e7bfde9e8ffd1a31366846308,0.154270,true,
1779703500250410044,tiny,D,exit,0x8ab4efe0c51af1cdf52169ab6db9f7d7c19a4444,,0,1,186,0x2524603ffe1c334b26b06c5b7221824e3c03959bf4d0e1bf6bd5b96a5ab2f18f,0.153156,true,
1779703761077434370,tiny,K,public,0xec58ef20733e410d601cab08e5adc769424f4444,,1000000000000000,1,187,0xa00feae25fb8f7f734bdc180efc8655a9b60128d6e2f2798e7488e8fc5418fb5,0.154877,true,
1779704021117081960,tiny,A,public,0xec58ef20733e410d601cab08e5adc769424f4444,,1000000000000000,1,188,0x7a322d4adf535ae5fdb3addd4e7a43992cb0108e80c511e575db69004043abb8,0.153696,true,
1779704155049558345,tiny,A,exit,0xec58ef20733e410d601cab08e5adc769424f4444,,0,1,190,0x4d0d28ade6a1cfa67211938fdafc2f7909deb96714f80bfe0fa2cd9f4ab94e2e,0.152553,true,
1779704282717854953,tiny,D,public,0xea54663b72b68ced543bfe9387f706b3f27d4444,,1000000000000000,1,191,0x288746bc5662b5b95e6a9ef8db66192e23ae2237cb6a8bde98faeecc456a2c19,0.155050,true,
1779704297068577455,tiny,D,exit,0xea54663b72b68ced543bfe9387f706b3f27d4444,,0,1,193,0x573c9101a38aab3900a5f70dcfb1a584a0ba277f45fdb150d99c98f12beb1c98,0.153890,true,
1779704297081200047,tiny,D,exit,0xea54663b72b68ced543bfe9387f706b3f27d4444,,0,1,194,0x40977e2cc5ba9458ecdb10158274a86ee2a468ed97416224107a5503d55c4bb5,0.153890,true,
1779704386341562501,tiny,A,public,0x925c8ab7a9a8a148e87cd7f1ec7ecc3625864444,,1000000000000000,1,195,0xd8658ce0dad5e67cac928acaad9c24586e922ab46997a64f44cae506a4e767fc,0.154703,true,
1779704906344877981,tiny,D,public,0xff6b0006d17af50a0c0082ca1beb03af3f284444,,1000000000000000,1,196,0x67eca05726d3d78624e1ce8b5497b888a9d0e98db988d9b700b7ae10d9658049,0.153593,true,
1779704917562468707,tiny,O,public,0xae7bd5a656d4f45d946609704ee4c7fc67946f2d,,1000000000000000,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.152479,false,unknown_venue
1779705090585263594,tiny,D,exit,0xff6b0006d17af50a0c0082ca1beb03af3f284444,,0,1,198,0x228109ed89a7bfb6e42029e2203aee1f7627cffe4133edb07aa6b8aec90fab66,0.152433,true,
1779705090599022022,tiny,D,exit,0xff6b0006d17af50a0c0082ca1beb03af3f284444,,0,1,199,0xe7383249c30feeac0e5c844fbede29a35da4cdace7da3ab0ce48c52788a2b8db,0.152433,true,
1779705479036919119,tiny,D,public,0xd833f9621fd50277d626832378147e82959c4444,,1000000000000000,1,200,0x7fa1130afb0150a01beda90622246e7605d913627e368f94495ea41fef59db04,0.153132,true,
1779980646911621160,full,D,public,0x30161b243358eb63d75171870e3fb53a36764444,,15784478727455322,1,227,0x337f8f8ef75e99801c3de966bbc80dfa59672bd6245a47f8519c40faccc17c3c,0.155938,true,
1779986265360075969,full,D,public,0x5f8bf07186083c949ab84c6f2afe1c62fe154444,,15701653839600902,3,230,0xaaf1240cc5f6ef254e464a2b3979700513b6c5ec72b3c5a446e47664f69779ab,0.148163,true,
1780023641914831386,full,D,public,0x45229ed2b4d93dc1d960ede973bc9ad1828d4444,,15785549324616472,3,231,0xe1fd762d31a4dce0e4c0150453e0554c3cc0a360c6a399b75faab5838753c898,0.262275,true,
1780023652443693878,full,D,exit,0x45229ed2b4d93dc1d960ede973bc9ad1828d4444,,0,3,233,0xb33859794570a4348b20c1bca4b0143875e09783e3621d30835de95423ac02ab,0.245756,true,
1780023654127230391,full,D,exit,0x45229ed2b4d93dc1d960ede973bc9ad1828d4444,,0,3,235,0x4868bbe0e01339ef7d787b201709d7d8ad7f6066a49510e6a5134e7d842d340d,0.245493,true,
1780023654504095693,full,D,exit,0x45229ed2b4d93dc1d960ede973bc9ad1828d4444,,0,3,236,0x74eeee2c08c33c974cf3749ceb313632e2ebcdc47f0890badc29537c56e966a2,0.245155,true,
1780023666355779529,full,D,public,0x1b29d7def95094b3eda7813a48a6348999504444,,15785549324616472,3,237,0x4199869bc9dba4250752490993c8b0d8d05d6fca7cf39c9f245176210c7a0cb9,0.256655,true,
1780023678684431181,full,I,public,0x45229ed2b4d93dc1d960ede973bc9ad1828d4444,,31572085118558448,3,239,0x5e9d82e35f0bc8348f3a493012ea684a21de4cdc490f055ae18ba433267f3ae1,0.240137,true,
1780023705780401017,full,D,exit,0x1b29d7def95094b3eda7813a48a6348999504444,,0,3,240,0x9cb308d00d8b5d0bda474207196f7a2129460478536640450bba8dd2734adc4f,0.239727,true,
1780024490588723582,full,I,public,0x160d1612e069f6eb608220b332219056a1d64444,,15737235948731742,3,241,0xfd5de66818b7d7aa64667f92ea55c9363b55282eecbb34040f10244c0294a51b,0.273139,true,
1780025304601490854,full,D,public,0xe42fe2c48cd9fbcba20f12c75518a7cf1a734444,,15753252168486516,3,242,0xd49615ea97cd6cb10bef38fadc10ce879b53d371a86b6de2f24463f0fbad7904,0.272698,true,
1780025312549144221,full,I,exit,0xe42fe2c48cd9fbcba20f12c75518a7cf1a734444,,0,3,244,0xb8faa1b0a562f45c55856969d0fa07e4ec93ff822fe40d999a1d18e038f1bc91,0.256212,true,
1780025312973619141,full,I,exit,0xe42fe2c48cd9fbcba20f12c75518a7cf1a734444,,0,3,245,0xaffd367f543be273d2f22ab78488f59a3e980614fd3724af398922c7447daacb,0.256212,true,
1780025458811438530,full,D,public,0xb15c87115ad5ba15add8a0c089fe1fdd38fb4444,,15750332859297222,3,246,0x58985ff8ac1b8feefd899ae57da570c99bf4398de994b3483741d1160e9be20f,0.270775,true,
1780025787766568879,full,RETRY,exit,0xb15c87115ad5ba15add8a0c089fe1fdd38fb4444,,0,3,248,0xa0818a4056a84ce0acfd2f5887f2dcc66a448650bdcef7ae012f7aa0da8cad28,0.254292,true,
1780027601400480252,full,D,public,0x39faef60fbfadd8758b9b90f6a1d9180d4fc4444,,15745481924151986,3,249,0x5e15dcca1ec198a533de9740292c5553326445b99c3f7e5eb2d98de38c93913a,0.269632,true,
1780027635864282002,full,D,exit,0x39faef60fbfadd8758b9b90f6a1d9180d4fc4444,,0,3,251,0xa3ba79eaac0ce1e1b6876e3b629af9ca3bd40fa3c90d7ee1bb7ca9d440dcf20d,0.253154,true,
1780027636061924474,full,D,exit,0x39faef60fbfadd8758b9b90f6a1d9180d4fc4444,,0,3,252,0x5a477b80a7d1d0d9b62d4bd9396d47c6698636a2282d68cafbac83c097872534,0.253154,true,
1780029429552190510,full,I,public,0x41ae12f0f0e3eed778839e6c12d039630e5b4444,,15738791569035046,3,253,0x9c9bbb96a18505ca8a5a1f7ea7af0a68f84240e01e05f265d45fb72fe76e4f78,0.263067,true,
1780029604989787520,full,I,exit,0x41ae12f0f0e3eed778839e6c12d039630e5b4444,,0,3,255,0x6472fb330da9837cc9f2edc39163784e27446e03cad98fce7348d82745b56acd,0.246614,true,
1780029605002535698,full,I,exit,0x41ae12f0f0e3eed778839e6c12d039630e5b4444,,0,3,256,0xd7c22812650c7fead8906b17bdde823c2a216666d033f1e7b858663fcf68622b,0.246614,true,
1780031045848972021,full,I,public,0xf5a751a848c886fb60e69bca8ea315a0193d4444,,15724551236349426,3,257,0x3e45a246243786b76abe1795a3100ba074f33f5260d761e781d5141754a827e8,0.259185,true,
1780031046649331837,full,I,exit,0xf5a751a848c886fb60e69bca8ea315a0193d4444,,0,3,259,0xb31f2a0b2f60d8434b142c57d115af545c8e8d968fb04b5d1e2a311892acaff8,0.242728,true,
1780033684156608325,full,D,public,0x3b681f6973aa3e4400397cdb925c729c00a44444,,15698275072065722,3,260,0x73f279d4ddf1e299e3ac5034ae0aa4e031a31c5526f15beffc964ff7a0532b0c,0.254291,true,
1780060061279433942,full,D,public,0xf0b1c4adc409ca1a0671d38b268622985e014444,,31502650226054536,10,261,0x84a9d11f785f95cf421d7c201a819a1585815c3c6cf49ee6c66b61a55f5938f9,0.253850,true,
1780060063101310306,full,D,exit,0xf0b1c4adc409ca1a0671d38b268622985e014444,,0,3,263,0x34931a92eaffe827a672e526e95405a2c01960c0548b1b34a13b7cf71435a2e3,0.220231,true,
1780060096802483071,full,D,public,0xd8107cbe3ee55abd6a80614e5ee3530489934444,,31500665238325156,10,264,0x409c6ee1ad84652f4fbdb126ae7bf1ce2d58977c77892795188661f957f56dfb,0.252483,true,
1780060115635489041,full,D,exit,0xd8107cbe3ee55abd6a80614e5ee3530489934444,,0,3,266,0xa28b5ecc44b2a480b6841e779f9204e0ee453502871c813ca07885b78335e690,0.218930,true,
1780060573839033280,full,D,public,0xfa7c61eef5432395e2ceebeda5e845b1a7c14444,,31527061026586096,10,267,0xc08a0e7f83745c59eba1ce25f1214064279ef6afdd801ff09b59543a1f771a5b,0.264994,true,
1780060581413144483,full,D,exit,0xfa7c61eef5432395e2ceebeda5e845b1a7c14444,,0,3,269,0x5b521eb27f5e3ef55372c7a21d45b1e5dbda4e282c1140d2e7691ee7af8f1c04,0.231351,true,
1780062190872485925,full,D,public,0xe8ec31c2dccd469bec4a0dfcb3d9f560fd4a4444,,31520662964927844,10,270,0x93e6d114aa9c7708c98474e8aede0c62a4db7bd0a7186de676738ca752d7372d,0.248419,true,
1780063158222312974,full,D,private,0x2390ac827201388d439327e2c55f754b505c4444,,15746890776416194,10,271,0xed923e686ce9ebb7f28ae16901808a35ef97c6f2b4319d438bb30603503ad3db,0.247053,true,
1780063197781811636,full,D,exit,0x2390ac827201388d439327e2c55f754b505c4444,,0,3,273,0x54f4346d05f0206130a61ae27d4fdc40aa5b16fbb7901727ce73862e21b215e1,0.229191,true,
1780063198042900787,full,D,exit,0x2390ac827201388d439327e2c55f754b505c4444,,0,3,274,0xe7ad84f1566b4e8edd2765e49a4aabab49b78c647dee5e83cf92fb95997e754d,0.229191,true,
1780111878754098831,full,D,public,0x2108911f79096798c1ea576765534c6acf334444,,30424358958756736,10,275,0xa285049ed17c3fb23d616b7bb53b6efbf1c5c92549eefce4b7aa0ad17240f836,0.245094,true,
1780111899314754913,full,D,exit,0x2108911f79096798c1ea576765534c6acf334444,,0,3,277,0x5acf5e1e7fe0a46d531a301b03be8a3332dbfd04d0bfb6499374496e0e8a8761,0.212554,true,
1780111899500668016,full,D,exit,0x2108911f79096798c1ea576765534c6acf334444,,0,3,278,0x6a4bc19aad353189ef956190b8fc20bcfd3ecc824616a55b40985ca338576926,0.212554,true,
1780112012988913755,full,D,public,0x9938c7c81f5d3e16412b01d1c5a37c0be2d14444,,30434529367541964,10,279,0x82f8bb6ed508f2bb8c9462b39ea6eb13883bc492145638c4c01d6885b9722b0f,0.236449,true,
1780112046893054565,full,D,exit,0x9938c7c81f5d3e16412b01d1c5a37c0be2d14444,,0,3,281,0xdd3a56fde538f0c64407f64e0e5d53fa4e22ec0f8079c6529776ad20b113b8d2,0.203899,true,
1780113702128080201,full,D,public,0xa3bcbffc862e138da0195812c0f3c17857544444,,30386351829812240,10,282,0x246618962a03f2e717ffa0f0f9ae064d00e5da3477955539b8fbcb26c07716a1,0.235241,true,
1780115321998554424,full,D,private,0x0a9435064ce6622d628b3f091b2b08622c374444,,15232598558213158,10,284,0x4469085361156ad538b746b9049e95ab78d52e6fafe2dbfa712dac8a27700b66,0.202738,true,
1780115327964522422,full,D,exit,0x0a9435064ce6622d628b3f091b2b08622c374444,,0,3,286,0xe740bec34633004911017501db01e0d3cafcfd398595701926ef136f5c9771d9,0.185453,true,
1780115328269348784,full,D,exit,0x0a9435064ce6622d628b3f091b2b08622c374444,,0,3,287,0xf5f1c0a4effe53054a3d3560e5573dafebe8fcf0d8e85aa47ced04ae6e16b554,0.185453,true,
1780115345887034905,full,D,public,0x7a6233b57d64e23f6be675eba6e7ba9910984444,,30465197116426316,10,288,0x1f44879f2d466818b82141441cdfdf18bb8257ca71bf784bf18d5628dd569f2e,0.198882,true,
1780115347828714568,full,D,exit,0xa3bcbffc862e138da0195812c0f3c17857544444,,0,3,290,0x6b76338d56c8fc654967ab94bba019ed70413fa269aef8168a7480d9e67eadaf,0.166364,true,
1780115606713817345,full,D,exit,0x7a6233b57d64e23f6be675eba6e7ba9910984444,,0,3,291,0xb7a6bfabc090c0c4dc35d5f4ffad6b342e34fda68758eb2da589bbf035e3f4d8,0.206598,true,
1780115691093649213,full,D,public,0x3e7b9db09727c803484c5fe3898b71fcd5484444,,30483595836966032,10,292,0xa93163ef042273adac3aeb045cfa52416cc2e3a7923b46d6fcc0d8335364f4ac,0.227549,true,
1780116121548229340,full,D,public,0x5ad3c91e09e9272b7fb04c016b4f602380af4444,,30425230330433104,10,294,0x1f3aa79e2bd036d1f0d6cc930161f5096052b511007921f20b3964064d161fe8,0.194950,true,
1780116168023131274,full,D,exit,0x5ad3c91e09e9272b7fb04c016b4f602380af4444,,0,3,296,0x60faf90177648f0088236bacae97446bd1e5371dd29cf4b6291f427cf67df415,0.162409,true,
1780122533088951690,full,D,private,0x4785f1d74501faa6092c491a468b9e0186f64444,,15019342212893250,10,297,0x7ba76caef5fcc898502abb2e4c5f465601b28ec363c6479061b75eca509d6878,0.181123,true,
1780122543184912265,full,D,exit,0x4785f1d74501faa6092c491a468b9e0186f64444,,0,3,299,0xd49d0d1d77d9026836d92c78a4715db5283194b080dc0e460c33ef4d266f3c91,0.163988,true,
1780122553804038317,full,D,public,0x4785f1d74501faa6092c491a468b9e0186f64444,,30038684425786500,10,300,0xddcf40f19bebcc6a74efa7400562dc8a366a2527753983068c066f43085fab31,0.174022,true,
1780122560172817849,full,D,exit,0x4785f1d74501faa6092c491a468b9e0186f64444,,0,3,302,0x271c8da810fe54962f44257fdf62d1b0df9132ee999dc635aba7896c6266cfff,0.141927,true,
1780124581954709571,full,D,exit,0x3e7b9db09727c803484c5fe3898b71fcd5484444,,0,3,303,0x4b5dbedfa3287f23efaa01bd39cae281d69df2113ba978a224e0c366ba234bf9,0.165330,true,
1780124582372376392,full,D,exit,0x3e7b9db09727c803484c5fe3898b71fcd5484444,,0,3,304,0xafac1624e9d91a8fe8b150226ec3fc4ca1d835e4485ebe1c225870b77c708295,0.165330,true,
1780137678869432255,full,D,public,0x9938c7c81f5d3e16412b01d1c5a37c0be2d14444,,29681781619259916,10,305,0x9fea15289d0071608f843d1ef1721f51adc937cb1b684721de7cbae851ec9b9c,0.184225,true,
1780137707267787206,full,D,public,0xdec5b13fbbe7239c96ba18b9160b774ea5374444,,29681781619259916,10,306,0x9a1d1978d85563374699ee676871814617388e469f974bf5980fb610522019d3,0.182859,true,
1780140548115579062,full,D,public,0x75888d55564608f3fadaaf0d901f7eeafa204444,,29845697084988416,10,308,0x66083ece5764718cc9bc577c5e287ef19ab77330cdb38bced1578e4bde99e3be,0.151125,true,
1780140562168435077,full,D,exit,0x75888d55564608f3fadaaf0d901f7eeafa204444,,0,3,310,0x1bd6b656b652b8c97fe1be0927052534a05e95e36053ad330cc6a6e20e058997,0.119164,true,
1780141419062853545,full,D,exit,0xdec5b13fbbe7239c96ba18b9160b774ea5374444,,0,3,311,0xae6c624cfd28d283de7ec1e331c7fd104919fec5da0f7a81b6d9ca65b45e1ca5,0.134681,true,
1780141420991669023,full,D,exit,0xdec5b13fbbe7239c96ba18b9160b774ea5374444,,0,3,313,0xda66fbe8335fc5f62f80c8e772f7b91b4791a4ee60efa747bd67d457c2452e46,0.134418,true,
1780141432343736014,full,D,exit,0xdec5b13fbbe7239c96ba18b9160b774ea5374444,,0,3,314,0x80796a69f4c4af34f3b918695bda2709abe29a20546232f5d2e6abe6cee6de16,0.150984,true,
1780141432524461268,full,D,exit,0xdec5b13fbbe7239c96ba18b9160b774ea5374444,,0,3,315,0x1ac9e743e3f2b5ebef8a36e96782a00c39eb12262787d10ed9fd2921b1fb6b18,0.150984,true,
1780142461397103931,full,D,public,0x0f31284efd9668dcda20067aeac9652e11cf4444,,29712929426261656,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.195375,false,daily_loss_halt
1780149099387399012,full,D,public,0x9bbef9075cb1af7f25c984c4ef6558c09faa4444,,29698818196412452,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.195375,false,daily_loss_halt
1780150698233664546,full,D,public,0x102b2b0cc3e7caf21d1ab55c30ccfab54d8a4444,,29529623837334420,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.195375,false,daily_loss_halt
1780153142689700729,full,D,public,0xa3b2e6fe983ac7193f2e098ad6f7c195a3824444,,29157776460623824,3,316,0x4c3ac68bcf1fc1c8197709f79132673fb38b7c07821741000aab890272ec6c74,0.195375,true,
1780153222374892465,full,D,public,0x5a34f859f5026e200177384b3b1efa596fc94444,,29154223127720100,3,317,0xa9a92e2dfca52074fc1c20c3eb28255ddfde3ab2b8b33576634d9ce10b5b5b7b,0.194965,true,
1780153237342410192,full,D,exit,0x5a34f859f5026e200177384b3b1efa596fc94444,,0,3,319,0x9973b8df65e7a511a525fa4c860f1a5cb25e2033b98b20e5110e70515c8eefb7,0.165078,true,
1780157371736818787,full,D,public,0x97e786f4c650c33a4b8bab376502613161b84444,,28665232930285676,3,320,0xda0b8a4eaaae6d282033b340f94571e72c64dff9194f17851399d754f2acdb0f,0.179775,true,
1780192934093312441,full,D,public,0x1d9c4355ae6c5cb675d28a7e00c93d0c3cc84444,,27507271877408056,3,321,0x7f408cb73fc417e88cf80adace6793fcae2395cbaab2903749f480877a9a7577,0.179365,true,
1780192958679106773,full,D,exit,0x1d9c4355ae6c5cb675d28a7e00c93d0c3cc84444,,0,3,323,0xadd48ec80db58d6b57d95301ef41f5a1adadee3e1e95a15f61f6a5feaf34ee9a,0.151125,true,
1780192958900814512,full,D,exit,0x1d9c4355ae6c5cb675d28a7e00c93d0c3cc84444,,0,3,324,0xdb34b4320ec588fb75ffca35811e2b051df5c43dc6e6fd31901527d2f847c2e4,0.151125,true,
1780193603776680524,full,D,public,0x2f701b108a9af5558960325a0239d0a13c2c4444,,27408360417396432,3,325,0xc5caa264377c0a2699de2c4c294345da985ce8a2cb6bf34d8e04bc98907b227a,0.175062,true,
1780194309516444843,full,D,public,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,,27131126881490012,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.000000,false,blacklisted_token
1780194754386468605,full,D,public,0x55adae909f52b1c7baf9a51352f2545705074444,,27242119790610144,3,326,0x7daf9528b67aaca18ec2359eff508e9b241369c25d83c4f53277c976a31cfa76,0.174652,true,
1780194768405844204,full,D,exit,0x55adae909f52b1c7baf9a51352f2545705074444,,0,3,328,0x21ba81f6f406bdf1afbc25590523fc7025c1bf3c88701a5e3afcce657536ae7d,0.146678,true,
1780195471062435596,full,D,public,0x464ab76243167dbe46ae712337a6b00d47ae4444,,27164534635528684,3,329,0xd11b852d7ce8033908ffb8ff45faa2fd355bd25c48d29138178a162404cd73f3,0.168973,true,
1780195483881755438,full,D,exit,0x464ab76243167dbe46ae712337a6b00d47ae4444,,0,3,331,0x7b1a3d0dc9790d5830df6e458abc56a5f841dc2788c6ce67fd0c3a2d46a14d4d,0.141076,true,
1780195828727351282,full,D,public,0xa459d6a1e04a2e4df9fd6bd6cd04da9f24ee4444,,27071944860497708,3,332,0x27d07e90e82d776c70c5198615a111abbd44dba802aceabe1c2f26a0160b65a0,0.177680,true,
1780195990413695103,full,D,exit,0xa459d6a1e04a2e4df9fd6bd6cd04da9f24ee4444,,0,3,334,0x326e36208d9b14de709a6ddf8690ac917d4fdbff7d09798255f327110803ed72,0.149894,true,
1780195992395645537,full,D,exit,0xa459d6a1e04a2e4df9fd6bd6cd04da9f24ee4444,,0,3,336,0xa921c322cc4226abd24286eb1fd3a9de976ca55085bd3cdeb840d01282d89539,0.149631,true,
1780196312643603775,full,D,exit,0xa459d6a1e04a2e4df9fd6bd6cd04da9f24ee4444,,0,3,337,0x4c1f699250129a3d6da614deae70c38831a23a662750f35228038037e97a0a67,0.163459,true,
1780205684505394142,full,D,public,0xc24b4e5abc04c43434a7abd248a32ba508f74444,,27135595552550056,3,338,0x71966fba4e26c5a86872f223427cc2c132a2af6d6d4332ce5477622bf3af17e6,0.182276,true,
1780205812398277664,full,D,exit,0xc24b4e5abc04c43434a7abd248a32ba508f74444,,0,3,340,0x7922d00fc9a2738cb79a1761faddc7caa79d984429d17f27bfa2c15fdcb1e19f,0.154427,true,
1780207261250304118,full,D,public,0xd2f7a9d119014778bde709437fbf2faad3664444,,27189749034537408,3,341,0xfa1abba7c5e6c8e85eb7aa363633e183dedebd7383db9ae3c455c1bf3227ed3b,0.179452,true,
1780207278450958952,full,D,exit,0xd2f7a9d119014778bde709437fbf2faad3664444,,0,3,343,0xeacbd53872b5e16398c44bff68c63e2f027db7ca2600fd57fc25b3f79fa6d6cd,0.151530,true,
1780207280293030056,full,D,exit,0xd2f7a9d119014778bde709437fbf2faad3664444,,0,3,345,0x71fd6bfdf9f6cc4d4abb1d011773b61e91c81e8d9fce78fbfa331f545f8a6578,0.151406,true,
1780207288756524060,full,D,exit,0xd2f7a9d119014778bde709437fbf2faad3664444,,0,3,346,0x4dec54f087cda8d50445e28d2100d20fd56d01ce2021ff16cbb740c1417f94b7,0.158861,true,
1780207289191159040,full,D,exit,0xd2f7a9d119014778bde709437fbf2faad3664444,,0,3,347,0x339c85b4f0eb14583e7e7f5d95175590168a48e12a0c08237881698defb796a6,0.158861,true,
1780214684247717002,full,D,public,0xb9f208732179c139bd671eb4627dbb5f19b94444,,27813118594178132,3,348,0xd3f6554d447c54888b8873afcb95b55a3f68dae14589a1b40f76dcce56b78273,0.177233,true,
1780214696096403685,full,D,exit,0xb9f208732179c139bd671eb4627dbb5f19b94444,,0,3,350,0x8225a5625c5201377a301fe99cfcd7b5f8d9eeb105001684056ba0ab2dc72a4c,0.148687,true,
1780215859574072893,full,D,public,0xc07d28f8e9d9b5644676196afe14af09e1c79afd,,27636928123916900,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.175732,false,sell_tax_3215bps
1780232585350440023,full,D,public,0xdd16da76f7030ae615b56c40caa1d8dfc7e24444,,27655503216195324,3,351,0x64193d23bc5ad51d86e2939d56ebf0fbe32d12bb03f19208290c9c5c9060f73a,0.175732,true,
1780232597415885522,full,D,exit,0xdd16da76f7030ae615b56c40caa1d8dfc7e24444,,0,3,353,0x830dcc27f5e59740949d1c88df205d96818c2fb63942d4e597967209642ccfb6,0.147344,true,
1780278596867387770,full,D,public,0xee0827addfe750afd2cbe7a14a23448cac224444,,28670598004887748,3,354,0xd304862f3f09b8db03fb837e54dee390547a514eac3d1837ac877e82a3204e64,0.175338,true,
1780278612993686100,full,D,exit,0xee0827addfe750afd2cbe7a14a23448cac224444,,0,3,356,0x473a62f820d2928fd8ae7931b78f4bc537c99a405c2395cec82bab6440f43088,0.145935,true,
1780283510061651873,full,D,public,0x6432d61911c8daa0d04a3094e7cf0f494f6b4444,,28295084548954968,3,357,0xbfa8d82dc04d181d86ae8b894efae903b4d03502971ff29399a7951cdee0e3f6,0.167365,true,
1780283531291265996,full,D,exit,0x6432d61911c8daa0d04a3094e7cf0f494f6b4444,,0,3,359,0x862a63e57b800c074d5f041ef1cb44b72f17faab2fd3f2d3040970876611fd13,0.138337,true,
1780287327012341156,full,D,public,0x6443c862b332f3ef2d9279317db4ecdb6ebf4444,,28581023629361284,3,360,0x89e360e26a738331b41825649f72472beb129446efc1aaebb36c0daeef0d881b,0.154880,true,
1780288309697984256,full,D,exit,0x6443c862b332f3ef2d9279317db4ecdb6ebf4444,,0,3,362,0xac70455d07cfefdf37196ba0215f2e6ce2825f2040ddf3c278f0eb7c251480da,0.125567,true,
1780292697692659623,full,D,public,0xedead7eb50143bb2890dffe9ef0ea5584e374444,,28731159039664460,10,363,0x57ac1ac59e866f7b9abf4ffedc7d6b435fbda91baf543ce646442753c3a904be,0.147233,true,
1780292974943905547,full,D,exit,0xedead7eb50143bb2890dffe9ef0ea5584e374444,,0,3,365,0xfd57942b034e268e4b8f361b71cc8bb9191640a02639ffc8d5711c683c669e2c,0.116386,true,
1780297811321139378,full,D,public,0x7f4f0bbf39e535cd54e7d5563ee4cd24ef494444,,28853751378339500,10,366,0xc09fc6faa22a7debaea292367092c1d252f2cb66fa44593ec712b9049cdbb4a0,0.140940,true,
1780297973586523618,full,D,public,0xa2f9f91809b45c72ad9a92fb077ff7414b734444,,28883128993514288,10,367,0x49708871c9b420eef7862a711855d72cd73c275bfb4cccf09c72d8198ee77ae0,0.139469,true,
1780298009742411428,full,D,exit,0xa2f9f91809b45c72ad9a92fb077ff7414b734444,,0,3,369,0x6e0ece69fa7d6bf59eed111453c633d30271091a2caa48e4988524370737d1bb,0.108533,true,
1780298119978539659,full,D,public,0xa2f9f91809b45c72ad9a92fb077ff7414b734444,,28857197273572004,10,370,0x5f5d5a5f78432ab124a8071aefadabc8b7ed5764100483bff139c23930be90c8,0.129134,true,
1780298307116922952,full,D,exit,0xa2f9f91809b45c72ad9a92fb077ff7414b734444,,0,3,372,0xfb938d6803b94750098560cbd928309ea980c4833a141ad2973ce59f5dc174c0,0.098221,true,
1780301499707468688,full,D,public,0x43a9d167a5ce5db96c227af39f2c6aa76f657777,,29087857409534892,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.117184,false,unknown_venue
1780301572747141588,full,D,public,0x593290d5b6bafec509ab8d007d4880fb85f87777,,29063022064401136,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.117184,false,unknown_venue
1780368226257605358,full,D,public,0x89bd347fc5e0f9829e22fae4468d4da5ab4a7777,,29021531016267740,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.114201,false,unknown_venue
1780370543634815765,full,D,public,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,,28925955021326516,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.000000,false,blacklisted_token
1780371168434418002,full,D,public,0xfc7fdfe4f7fee5149ad1526f7807d624dd5a4444,,28826526030886296,10,381,0x72118675cd1103c0cdd9bb6fa3dd793d56e20689874a59096292c9e2ea635674,0.114201,true,
1780371314935533884,full,D,public,0x84a0a381b8beeb6e7cda192956f6f30028484444,,28852279502467296,10,383,0x335e8727fef0bd00717006fce9e1bb302cee1622c9a7cc31ef291f0c1e4da5f5,0.083259,true,
1780371335607361062,full,D,public,0x6749af73f0e2ff07c117cc43cf7194682bdf4444,,28852279502467296,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.052291,false,wallet_low
1780372983396268338,full,TRAIL_timeout,exit,0xfc7fdfe4f7fee5149ad1526f7807d624dd5a4444,,0,3,385,0x5d55b5a1ae37dea2a6f56d8b18bb491d9cd8150d1bd98ed540d139b53038c5a8,0.052291,true,
1780373127527309124,full,TRAIL_timeout,exit,0x84a0a381b8beeb6e7cda192956f6f30028484444,,0,3,386,0x5484589a8ca905cdd48340f637e6c7207960b71ddd951d7ac22a2392a7821180,0.067239,true,
1780374170398931265,full,D,public,0xf59e6e63c3a2494b7c5ec51b530a7c463e214444,,29128763886777788,10,387,0x43c13707a55caeccd7a110ee661e5fff9ee090fdb8c2bf3bba20ab309abaa091,0.079192,true,
