ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779779598005878258,fast_tip,E,0x5e3fa66568fd526e5b9b67d54dab6946e3aa4444,发财熊,88694876759137486,52907847886398834,-35787028872738652,-0.035787,-23.46,-0.403485,25243,26294,655.48,100497611,100498382,348,5,kol_sell,0xd4523c4a4e01c632b27b8bae2bed1f1a98c6eeeefbff0f49b57c2c4d2254b1e8,1,18961,18961,17893
1779779954802571750,fast_tip,A,0x5e3fa66568fd526e5b9b67d54dab6946e3aa4444,发财熊,22263423006339703,25838729626828975,3575306620489272,0.003575,2.34,0.160591,17079,17791,655.59,100498403,100498713,141,1,kol_sell,0x6da78252d58a5ac17537376c33adaa0f5c65fb5e4d6c2eb4c5f3419e8135a3c8,1,22751,22751,20652
1779779562883756698,fast_tip,A,0x9d601dae218b319899983337a6bd3780bfb84444,RichBear,22567360773407273,13066443657024631,-9500917116382642,-0.009501,-6.23,-0.421003,20012,20846,656.07,100497533,100499272,785,2,kol_sell,0x85171978ebdd9ff2820f755b93dc86c36e77f946837730197850d86137738e2a,1,4683,4683,4159
1779780451231523230,fast_tip,A,0xafe7d012b9a7bbef5f78fb0324a8bbe9c5174444,Four咪咪,11963799017045546,11199997249353512,-763801767692034,-0.000764,-0.50,-0.063843,5019,5228,655.92,100499504,100499525,10,1,kol_sell,0x193a3eec8f1bdb57d27dc6f457bb90eaaf433025f7ace09ea093dfbfc12104d8,1,5535,5535,4894
1779780451231523230,fast_tip,A,0xafe7d012b9a7bbef5f78fb0324a8bbe9c5174444,Four咪咪,11963799017045547,8973585546424513,-2990213470621034,-0.002990,-1.96,-0.249938,5019,5228,655.92,100499504,100499554,22,1,kol_sell,0xe8787dd2687d3d58b385af4d5046951a6805ec0c52a47311fe29d2c7d78a64c3,1,4501,4501,3921
1779781036038449723,fast_tip,A,0x477d7dcabab243efd65c7851294a412b7e6a4444,BUCE,21196976859233808,16665658230173795,-4531318629060013,-0.004531,-2.97,-0.213772,9895,10679,655.29,100500802,100500810,4,1,kol_sell,0xf0160571bb9654f48d8f41443375035934b09bac3466bee47d72c0eed2d396f5,1,10008,10008,8401
1779781008866199322,fast_tip,A,0x79c3af88247070700d5a3062fbf5af6929d74444,Byberpunk,23552196510259786,17330455508674728,-6221741001585058,-0.006222,-4.08,-0.264168,4337,5027,655.29,100500743,100500857,52,1,kol_sell,0xc4dd00cf55d179bbd7d339516f74b5f15b8e4ff2b835007e219b25395fe02777,1,4059,4059,3701
1779781112025964350,fast_tip,A,0x477d7dcabab243efd65c7851294a412b7e6a4444,BUCE,30456186691449603,31049118306927568,592931615477965,0.000593,0.39,0.019468,6357,6876,655.41,100500970,100501247,125,3,kol_sell,0x350b64396196d6d8fb4fb4b86b6f8ae08693004e080e46c600924164912f5526,1,7262,7262,6717
1779778397701681360,fast_tip,M,0x4e6cbe10e9f7120d19d0fdba68b092545b6d4444,地球Online,7500000000000000,7563390004367689,63390004367689,0.000063,0.04,0.008452,44744,48945,655.66,100494947,100501311,2867,1,kol_sell,0x207f62cdbbda363f23e38d38a6fd7162acd3b3848f5599fc856ad163c223c0d4,1,56672,56672,49182
1779781603390315625,fast_tip,M,0x127b949ad471e7ff42744f5650bb78f9ec1a4444,BURGER,19232367293402636,20400434527559304,1168067234156668,0.001168,0.77,0.060734,7071,9244,656.59,100502061,100502083,11,1,kol_sell,0x208d2ebb70eb922b69cebb042382796ad4779a95d6334b435158a20f90ea5405,1,9352,9352,9806
