ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779285852603784303,fast_tip,K,0xa44208b5bfa96d860764cf0cd8556904098e4444,HERMEW,35000000000000000,42580432167676152,7580432167676149,0.007580,4.87,0.216584,8338,11324,642.11,99401892,99401918,12,1,kol_sell,0x9cb1b0d8460adba3f79d695e5fbf8da15a548916dcc136d6279d9c808bbfc9af,2,23209,8539,13777
1779285857588258048,normal_tip,D,0xa44208b5bfa96d860764cf0cd8556904098e4444,HERMEW,34500000000000000,22051273729881428,-12448726270118574,-0.012449,-8.00,-0.360833,13426,18604,642.28,99401903,99402016,52,1,kol_sell,0x3b8c95c86ad3321c71b4c9bdee128c272dd892d75a0797b82b6558a33dbc473a,1,13607,13607,11891
1779285857588256888,fast_tip,D,0xa44208b5bfa96d860764cf0cd8556904098e4444,HERMEW,34500000000000000,22051273729881428,-12448726270118574,-0.012449,-8.00,-0.360833,13426,18604,642.28,99401903,99402021,53,1,kol_sell,0x3b8c95c86ad3321c71b4c9bdee128c272dd892d75a0797b82b6558a33dbc473a,1,13607,13607,11891
1779287521050888044,normal_tip,O,0x3aa5a9295319dcae7a63fd66bf400292110a4444,Tutorial AI,35000000000000000,28967032440810248,-6032967559189754,-0.006033,-3.89,-0.172371,5938,7526,645.46,99405587,99405597,6,1,kol_sell,0x690d36e09403079fa0b5682b5b52be332cea0d7c8910df8ad50a7af3ec14ea30,2,6714,5657,6229
1779287521050886344,fast_tip,O,0x3aa5a9295319dcae7a63fd66bf400292110a4444,Tutorial AI,35000000000000000,28967032440810248,-6032967559189754,-0.006033,-3.89,-0.172371,5938,7526,645.46,99405587,99405601,6,1,kol_sell,0x690d36e09403079fa0b5682b5b52be332cea0d7c8910df8ad50a7af3ec14ea30,2,6714,5657,6229
1779287671037057255,normal_tip,O,0xe95e5ecc07bee81f7c3aec2acdd000b84c024444,BNGUY,35000000000000000,28396359824695452,-6603640175304553,-0.006604,-4.26,-0.188675,4727,5378,645.20,99405920,99405948,14,1,kol_sell,0xb9627e71db5246a0567e259898460cf110a0204875689b1b47394de229dc52b3,1,4363,4363,4363
1779287671037056075,fast_tip,O,0xe95e5ecc07bee81f7c3aec2acdd000b84c024444,BNGUY,35000000000000000,28396359824695452,-6603640175304553,-0.006604,-4.26,-0.188675,4727,5378,645.20,99405920,99405953,15,1,kol_sell,0xb9627e71db5246a0567e259898460cf110a0204875689b1b47394de229dc52b3,1,4363,4363,4363
1779288193732419051,fast_tip,C,0x25b95e6ee505a415efaed7fd641e6b362b254444,卧龙,33055500000000000,46954224315744992,13898724315744986,0.013899,8.96,0.420466,6407,8400,644.84,99407076,99407124,22,1,kol_sell,0x6d4bb5a60785d77ef33a0830f5b811b134acbafd9b83d8627c87af172245fe28,2,27445,27445,11933
1779288193732420621,normal_tip,C,0x25b95e6ee505a415efaed7fd641e6b362b254444,卧龙,33055500000000000,46954224315744992,13898724315744986,0.013899,8.96,0.420466,6407,8400,644.84,99407076,99407127,23,1,kol_sell,0x6d4bb5a60785d77ef33a0830f5b811b134acbafd9b83d8627c87af172245fe28,2,27445,27445,11933
1779291608260423925,fast_tip,D,0x8c604a79a86295eb9073dfb5c83a43cbce1a4444,BLOB,34500000000000000,24291927773109156,-10208072226890844,-0.010208,-6.61,-0.295886,5603,7861,647.27,99414629,99414850,101,1,kol_sell,0x807051cb2d29e2ae503073f533544985b5e1f9614f653fb0197df8dfe1ec9391,1,5854,5535,5535
1779291608260424945,normal_tip,D,0x8c604a79a86295eb9073dfb5c83a43cbce1a4444,BLOB,34500000000000000,24291927773109156,-10208072226890844,-0.010208,-6.61,-0.295886,5603,7861,647.27,99414629,99414854,101,1,kol_sell,0x807051cb2d29e2ae503073f533544985b5e1f9614f653fb0197df8dfe1ec9391,1,5854,5535,5535
1779329469885123768,normal_tip,O,0x20644a40f5b4b95f5dc96dc34b2a0e696f2f4444,STARMAN,35000000000000000,32797204252568144,-2202795747431860,-0.002203,-1.44,-0.062937,17531,17531,654.08,99498506,99504002,2477,1,kol_sell,0x61429c6067daec4b0f05c44f48908c602c2a99b19dbacf1457c194ed22f74779,1,16428,16428,16428
1779329469885121918,fast_tip,O,0x20644a40f5b4b95f5dc96dc34b2a0e696f2f4444,STARMAN,35000000000000000,32797204252568144,-2202795747431860,-0.002203,-1.44,-0.062937,17531,17531,654.08,99498506,99504006,2477,1,kol_sell,0x61429c6067daec4b0f05c44f48908c602c2a99b19dbacf1457c194ed22f74779,1,16428,16428,16428
1779336084602502415,normal_tip,K,0x8705bdc5a37be7b7f0b2916baf7fb3c679274444,1,40000000000000000,416057522308428992,376057522308429056,0.376058,246.14,9.401438,7951,9139,654.52,99513190,99513298,49,1,kol_sell,0xf02dcd424f958f2cc625a9f7a92fba7a87adce69f59af8c4a34667fcc2550e9a,12,67853,68830,95054
1779336084602501055,fast_tip,K,0x8705bdc5a37be7b7f0b2916baf7fb3c679274444,1,40000000000000000,416057522308428992,376057522308429056,0.376058,246.14,9.401438,7951,9139,654.52,99513190,99513300,49,1,kol_sell,0xf02dcd424f958f2cc625a9f7a92fba7a87adce69f59af8c4a34667fcc2550e9a,12,67853,68830,95054
1779343312705322360,normal_tip,K,0xa5df347f5b227ce66b320d0177c5c8f771c64444,灵,100000000000000000,240745838663074432,140745838663074416,0.140746,91.75,1.407458,35841,41616,651.88,99529221,99529743,236,1,kol_sell,0x148efa48be2a98f8fe0f68700138bae8c619302796dfca8d80a6af657ad010f3,4,105126,56599,100188
1779343312705320700,fast_tip,K,0xa5df347f5b227ce66b320d0177c5c8f771c64444,灵,100000000000000000,240745838663074432,140745838663074416,0.140746,91.75,1.407458,35841,41616,651.88,99529221,99529745,236,1,kol_sell,0x148efa48be2a98f8fe0f68700138bae8c619302796dfca8d80a6af657ad010f3,4,105126,56599,100188
1779343531571126208,normal_tip,G,0xa5df347f5b227ce66b320d0177c5c8f771c64444,灵,125000000000000000,198708644892387296,73708644892387296,0.073709,48.03,0.589669,94432,98514,651.61,99529707,99530597,402,2,kol_sell,0x46ba05f9ee6227114d656e7a2d154d9b667a93c17cb113befcc6cd7813eed2be,1,152456,152456,156604
